date,feed_gas,condensate,wpnb_gas,wpnb_oil,planned_shutdown,unplanned_shutdown,anomaly
2022-08-05,1442.41,6017,1649.65,6895.0,1,1,False
2022-08-06,1464.95,6256,1649.65,6895.0,1,1,False
2022-08-07,1472.54,6265,1649.65,6895.0,1,1,False
2022-08-08,1445.64,6282,1649.65,6895.0,1,1,False
2022-08-09,1492.55,6247,1649.65,6895.0,1,1,False
2022-08-10,1460.21,6111,1649.65,6895.0,1,1,False
2022-08-11,1456.51,6096,1649.65,6895.0,1,1,False
2022-08-12,1457.29,6099,1649.65,6895.0,1,1,False
2022-08-13,1470.12,6153,1649.65,6895.0,1,1,False
2022-08-14,1451.87,6076,1649.65,6895.0,1,1,False
2022-08-15,1404.32,5877,1649.65,6895.0,1,1,False
2022-08-16,1469.54,6151,1649.65,6895.0,1,1,False
2022-08-17,1461.79,6117,1649.65,6895.0,1,1,False
2022-08-18,1444.28,6045,1649.65,6895.0,1,1,False
2022-08-19,1466.07,6136,1649.65,6895.0,1,1,False
2022-08-20,1443.69,6043,1649.65,6895.0,1,1,False
2022-08-21,1411.88,5910,1649.65,6895.0,1,1,False
2022-08-22,1448.74,5970,1649.65,6895.0,1,1,False
2022-08-23,1438.43,6223,1649.65,6895.0,1,1,False
2022-08-24,1484.47,6216,1649.65,6895.0,1,1,False
2022-08-25,1471.51,6121,1649.65,6895.0,1,1,False
2022-08-26,1450.98,6114,1649.65,6895.0,1,1,False
2022-08-27,1418.67,6091,1649.65,6895.0,1,1,False
2022-08-28,1407.95,6011,1649.65,6895.0,1,1,False
2022-08-29,1419.44,6178,1649.65,6895.0,1,1,False
2022-08-30,1442.48,5987,1649.65,6895.0,1,1,False
2022-08-31,1450.29,6091,1649.65,6895.0,1,1,False
2022-09-01,1449.79,5956,1836.79,7655.26,1,1,False
2022-09-02,1449.48,6036,1836.79,7655.26,1,1,False
2022-09-03,1324.349844154562,4012,1836.79,7655.26,1,0,True
2022-09-04,1324.349844154562,4005,1836.79,7655.26,1,0,True
2022-09-05,1271.77,5218,1836.79,7655.26,1,1,False
2022-09-06,1418.11,5819,1836.79,7655.26,1,1,False
2022-09-07,1431.96,5875,1836.79,7655.26,1,1,False
2022-09-08,1436.94,5896,1836.79,7655.26,1,1,False
2022-09-09,1435.68,5892,1836.79,7655.26,1,1,False
2022-09-10,1428.33,5860,1836.79,7655.26,1,1,False
2022-09-11,1459.31,5988,1836.79,7655.26,1,1,False
2022-09-12,1456.87,5978,1836.79,7655.26,1,1,False
2022-09-13,1464.99,6012,1836.79,7655.26,1,1,False
